Channel Title,Channel Username,ID,Message,Date,Media Path,Sender ID,Views,Forwards,Reply To Message ID,Reactions,Reply Count
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4414,"ቴሌግራም  t.me/modernshoppingcenter
     በአዲስ ነገር ሁሌም ቀዳሚዏች ነን

 የልብስ እና የጫማ መስቀያ
 የሚረዝምና የሚያጥር 
 ግድጊዳ ላይ በቀላሉ ልብስ ለማስጣት የሚሆን
 ለአፓርታማ፣ለኮንዶሚኒየም ተመራጭ
 የማይዝግ፣ለመግጠም በጣም ቀላል
  ለአጠቃቀም  ምቹ

           በ
     1350

   
 

 
                      

 


 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-09-02 05:32:27+00:00,photos\@modernshoppingcenter_4414.jpg,-1001649695480,18565,40,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526BB5D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526BB650>, <telethon.tl.types.ReactionCount object at 0x0000021F526BB6D0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4413,"በረፍት  ቀንዎ  መገብየት ከፈለጉ 

   የጉርድ ሾላው ቅርንጫፋችን              
ከጠዋቱ   2:30 እስከ  ቀኑ  10:00 ክፍት ነው",2024-08-31 17:13:21+00:00,photos\@modernshoppingcenter_4413.jpg,-1001649695480,18038,2,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526BB510>, <telethon.tl.types.ReactionCount object at 0x0000021F526BB4D0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4410,"የፍራፍሬና የአትክልት ማቅረቢያ
 ወፍራም የሆነ ከንፁህ መስታወት የተሰራ 
 ማራኪና ዉብ እቃ
 ለራስዎ ቢሉ ለወዳጅ ዘመድ ተመራጭ
 እንዲሁ ቢያስቀምጡት የጠረጴዛ ዉበት የሚሆን 

            በ
      2700 


 

 
                      

 


 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-08-31 09:04:07+00:00,photos\@modernshoppingcenter_4410.jpg,-1001649695480,20021,11,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526C48D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526C4BD0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4407,"የሚታጠብ ሶፍት
በጣም ወፍራም
 ለኪችን፣ለባኞቤት ተመራጭ
 አንዱ ጥቅል 70 ፒስ የሚይዝ
 ጠንካራ የማይበጣጠስ
 በተለያዩ የከለር አማራጭ የቀረበ 
 ደጋግመዉ እያጠቡ የሚጠቀሙበት
 ለአጠቃቀም በጣም ቀላል 

       በ
    700 


 

 
                      

 


 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-08-30 18:19:47+00:00,,-1001649695480,19909,40,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526C5B10>, <telethon.tl.types.ReactionCount object at 0x0000021F526C5C10>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4404,"Acrylic Ice Bucket
 የበረዶ ማቅረቢያ
 ከንፁህ አክሬሊክ የተሰራ
 የራሱ መቆንጠሪያ ማንኪያ ያለዉ
 ጠንካራ እጄታ የተገጠመለት
 ቢወድቅ የማይሰበር
 ለአጠቃቀም ቀላል 

            በ
      750 


 

 
                      

 


 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-08-30 05:41:18+00:00,photos\@modernshoppingcenter_4404.jpg,-1001649695480,18935,28,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526C6950>, <telethon.tl.types.ReactionCount object at 0x0000021F526C6C10>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4400,"Saachi Handheld Steam iron 
 ሁለት ተጨማሪ ብሩሽዎች ያለው 
 ሙቀት መቆጣጠሪያ ያለው
 ቶሎ የሚግል 
 70ml ውሀ መያዝ የሚችል 
 220V-1100W 
 የአቧራ ማንሻ ተቀያሪ ያለዉ
 የራሱ ማስቀመጫ ያለው 
 ለአጠቃቀም ቀላል 

 LIMITED STOCK  

                    በ
              2800 


 

 
                      

 


 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-08-29 12:03:07+00:00,photos\@modernshoppingcenter_4400.jpg,-1001649695480,18577,32,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526C7F90>, <telethon.tl.types.ReactionCount object at 0x0000021F526C7E50>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4396,"የፀጉር ማበጠሪያ 
ለደረቅና እርጥብ ፀጉር ማበጠሪያ የሚሆን
 ጥንካሬ ባለው የፕላስቲክ ቁሳቁስ የተሰራ 
 ለሁሉም የፀጉር ዓይነቶች ተስማሚ የሆነ 
 ለአጠቃቀም ቀላል 

          በ
      300 


 

 
                      

 


 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-08-29 05:06:59+00:00,,-1001649695480,19331,27,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526D1250>, <telethon.tl.types.ReactionCount object at 0x0000021F526D12D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526D1310>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4390,"መቀቢያ ቡሩሽ እና መገልበጫ
 ከፍተኛ ሙቀትን መቋቋም የሚችሉ
 2 ቱንም በ  

              350 


 

 
                      

 


 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-08-28 14:50:31+00:00,photos\@modernshoppingcenter_4390.jpg,-1001649695480,20265,18,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526D2110>, <telethon.tl.types.ReactionCount object at 0x0000021F526D2190>, <telethon.tl.types.ReactionCount object at 0x0000021F526D2210>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4387,"የፍራፍሬና የአትክልት ማቅረቢያ
 ከንፁህ ሸክላ የተሰራ
 ማራኪና ዉብ እቃ
ለራስዎ ቢሉ ለወዳጅ ዘመድ ተመራጭ
 እንዲሁ ቢያስቀምጡት የጠረጴዛ ዉበት የሚሆን

            በ
       1700


 

 
                      

 


 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-08-28 06:22:14+00:00,photos\@modernshoppingcenter_4387.jpg,-1001649695480,21122,8,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526D2E50>, <telethon.tl.types.ReactionCount object at 0x0000021F526D2ED0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4384,"የበር እጀታ መከላከያ 
 በሩ ከግድ ጊዳ ጋር እንዳይጋጭ የሚከላከል 
 ለማንኛውም የበር እጄታ  የሚሆን
 ለአጠቃቀም ቀላል 
         

       ሁለቱን ፍሬ 
          በ
      500 
    አንዱን በ250ብር


 

 
                      

 


 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2024-08-27 14:03:58+00:00,photos\@modernshoppingcenter_4384.jpg,-1001649695480,20515,23,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526D3C90>, <telethon.tl.types.ReactionCount object at 0x0000021F526D3D10>, <telethon.tl.types.ReactionCount object at 0x0000021F526D3E10>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4381,"እንዲሁም በነዚሁ ቀናቶች ከ3000ብር በላይ ለሚገዙ ደንበኞቻችን ልዩ የበዓል ስጦታ አዘጋጅተናል


የእቃ ማጠቢያ ስፖንጅ ከነ ማስቀመጫዉ
ዉስጡ ፈሳሽ ሳሙና የሚገባበት
የፈሳሽ ሳሙና ብክነትን የሚቀንስ
ለእጅ መታጠቢያ ሳሙናም የሚሆን
በክብና በ4 መአዘን ቅርፅ የቀረበ
ለአጠቃቀም ቀላል

          በ
      650 


 

 
                      

የመረጡትን እቃ ከታች ባለዉ የቴሌግራም አድራሻ ላይ ፎቶዉን ይላኩልን 


 

አዲስ አበባ ዉስጥ ከ150ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 



አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06

           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-08-27 05:03:15+00:00,photos\@modernshoppingcenter_4381.jpg,-1001649695480,18910,34,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526D8C50>, <telethon.tl.types.ReactionCount object at 0x0000021F526D8CD0>, <telethon.tl.types.ReactionCount object at 0x0000021F526D8DD0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4378,"Quality Tea Glass 
 የሻይ ብርጭቆ 
 የራሱ ማስቀመጫ ያለው  
 ውበት እና ማራኪ እቃ 

 6ቱን ፍሬ በ
              2350
12ቱን ፍሬ በ
              4500 


 

 
                      

 


 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-08-26 17:38:16+00:00,photos\@modernshoppingcenter_4378.jpg,-1001649695480,18690,20,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526DA6D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526DA690>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4374,"Ice making molds
 የበረዶ(ጀላቲ) መስሪያ ሞልድ
 በአንድ ግዜ 8 በረዶ የሚሰራ
 በተለያዩ ፍራፍሬዎች በረዶ መስራት ያስችላል
 ለአጠቃቀም ቀላል

          በ
     950 


 

 
                      

 


 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-08-26 11:12:20+00:00,photos\@modernshoppingcenter_4374.jpg,-1001649695480,19798,35,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526DB2D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526DB150>, <telethon.tl.types.ReactionCount object at 0x0000021F526DB1D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526DB250>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4371,"100% original ceramic backing tray
በላ 3 የላዛኛ፣የአሩስቶ፣የሩዝ ወዘተ መስሪያ
ኦቭን፣ማይክሮዌቭ፣ፍሪጅ ዉስጥ መግባት የሚችል
  ከንፁህ ሸክላ የተሰራ
  በ3 የተለያየ መጠን የቀረበ
  መጠኑ  20cm×13cm/30cm×18cm/40cm×25cm የሆነ ሳይዝ ያላቸዉ
 ለአጠቃቀም ቀላል

           3ቱንም 

          በ
      4800 


 

 
                      

የመረጡትን እቃ ከታች ባለዉ የቴሌግራም አድራሻ ላይ ፎቶዉን ይላኩልን 


 

አዲስ አበባ ዉስጥ ከ150ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 



አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06

           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-08-26 00:23:57+00:00,photos\@modernshoppingcenter_4371.jpg,-1001649695480,19158,40,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E0710>, <telethon.tl.types.ReactionCount object at 0x0000021F526E0790>]",0
